id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,
47206,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Shoes,
47207,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Casual,Franco Leone Men Brown Shoes,
47208,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Formal Shoes,
47209,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,
47210,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Formal Shoes,
47211,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,
47212,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Formal Shoes,
47213,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,
47214,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown  Formal Shoes,
47215,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Franco Leone Men Black Sandals,
47216,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Franco Leone Men Brown Sandals,
47217,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Franco Leone Men Black Sandals,
47218,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Franco Leone Men Brown Sandals,
47219,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,
47220,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Formal Shoes,
47221,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Franco Leone Men Black Sandals,
47222,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Franco Leone Men Brown Sandals,
47223,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Franco Leone Men Black Slippers,
47224,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Franco Leone Men Brown Slippers,
47225,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,
47226,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Formal Shoes,
47227,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,
47228,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012,Formal,Franco Leone Men Dark Brown Formal Shoes,
47229,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Franco Leone Men Black Sandals,
47230,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Franco Leone Men  Brown Sandals,
47231,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Franco Leone Men Black Slippers,
47232,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Franco Leone Men Brown Sandals,
47233,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Franco Leone Men Black  Sandals,
47234,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Franco Leone Men Brown Sandals,
47235,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Playboy Men Black Casual Shoes,
47236,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,Playboy Men Brown Low Cut Lace Up Shoes,
47237,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013,Casual,Playboy Men Grey Shoes,
47238,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Playboy,
47239,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012,Casual,Playboy Men Red Shoes,
47240,Men,Footwear,Shoes,Casual Shoes,Purple,Summer,2012,Casual,Playboy Men Purple Casual Shoes,
47241,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Playboy Men Blue  Casual Shoes,
47242,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,Playboy Men Brown Check Canvas Shoes,
47243,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2013,Casual,Playboy Men Red Casual Shoes,
47244,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Playboy Men Blue Shoes,
47245,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,Playboy Men Brown Casual Shoes,
47246,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2013,Casual,Playboy Men Green Casual Shoes,
47247,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Playboy Men Blue Canvas Shoes,
47248,Men,Footwear,Shoes,Casual Shoes,Orange,Summer,2013,Casual,Playboy Men Orange Casual Shoes,
47389,Women,Accessories,Bags,Handbags,White,Summer,2012,Casual,Baggit Women White Handbag,
47390,Women,Accessories,Bags,Handbags,Olive,Winter,2016,Casual,Baggit Women Olive Bag,
47391,Women,Accessories,Bags,Handbags,Beige,Fall,2012,Casual,Baggit Women Beige Handbag,
47392,Women,Accessories,Bags,Handbags,Beige,Fall,2012,Casual,Baggit Women Beige Bag,
47393,Women,Accessories,Bags,Handbags,Blue,Summer,2015,Casual,Baggit Women Blue Bag,
47394,Women,Accessories,Bags,Handbags,Olive,Summer,2015,Casual,Baggit Women Olive Handbag,
48375,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,French Connection Men Black & Grey Shirt,
48376,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012,Casual,French Connection Men Bluish Grey Trousers,
48378,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue paint Stained Regular Fit Jeans,
48380,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Casual,French Connection Men Charcoal Trousers,
48382,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans,
48383,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,French Connection Men Black Jeans,
48384,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans,
48385,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,French Connection Men Navy Blue Jeans,
48386,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,French Connection Men Black Jeans,
48387,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans,
48388,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans,
48391,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Casual,French Connection Men Grey Trousers,
48392,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012,Casual,French Connection Men Navy Blue Trousers,
48393,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,French Connection Navy Washed Skinny Stretchable Jeans,
48394,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,French Connection Men Black Trousers,
48395,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,French Connection Men Black Trousers,
48397,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2012,Casual,French Connection Men Grey Jeans,
48398,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans,
48399,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans,
48400,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt,
48401,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,French Connection Men Cream T-shirt,
48402,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,French Connection Men Cream Printed T-shirt,
48403,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,French Connection Men Grey T-shirt,
48404,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,French Connection Men Cream Striped T-shirt,
48405,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,French Connection Men Grey Printed T-shirt,
48406,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,French Connection Men Cream Striped T-shirt,
48407,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,French Connection Men Brown Printed T-shirt,
48408,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,French Connection Men Grey Printed T-shirt,
48409,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012,Casual,French Connection Men Orange & Grey T-shirt,
48410,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,French Connection Men Grey Printed T-shirt,
48411,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48412,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt,
48414,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,French Connection Men Navy Blue Printed T-shirt,
48415,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,French Connection Men Grey T-shirt,
48416,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,French Connection Men Blue Printed T-shirt,
48417,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,French Connection Men Purple & Grey Striped T-shirt,
48418,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012,Casual,French Connection Men Charcoal Printed T-shirt,
48419,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,French Connection Men Black Printed T-shirt,
48420,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012,Casual,French Connection Men Maroon Striped T-shirt,
48421,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,French Connection Men Grey Printed T-shirt,
48422,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48423,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48424,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48426,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48427,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48428,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,French Connection Men Cream Reverse Printed T-shirt,
48429,Men,Apparel,Topwear,Tshirts,Beige,Summer,2012,Casual,French Connection Men Beige & Black Striped T-shirt,
48430,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48431,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,French Connection Men Black Striped T-shirt,
48432,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,French Connection Men Grey Printed T-shirt,
48433,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,French Connection Men Grey Printed T-shirt,
48434,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012,Casual,French Connection Men Charcoal Printed T-shirt,
48435,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,French Connection Men Grey T-shirt,
48436,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,French Connection Men Black Printed T-shirt,
48437,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,French Connection Men Blue Printed T-shirt,
48438,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,French Connection Men Blue Printed T-shirt,
48439,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48440,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,French Connection Men Black Printed T-shirt,
48441,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48442,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48443,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48444,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,French Connection Men Black T-shirt,
48445,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,French Connection Men Grey T-shirt,
48447,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt,
48448,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,French Connection Men Purple T-shirt,
48449,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,French Connection Men Blue T-shirt,
48450,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,French Connection Men Grey T-shirt,
48451,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,French Connection Men Black T-shirt,
48452,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,French Connection Men Red Printed T-shirt,
48453,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48454,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48455,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48456,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,
48457,Men,Apparel,Bottomwear,Shorts,Multi,Summer,2012,Casual,French Connection Men Multi Coloured Cargo Shorts,
48458,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2012,Casual,French Connection Men Blue & White Check Shorts,
48459,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,French Connection Men Blue Striped Shorts,
48460,Men,Apparel,Bottomwear,Shorts,Green,Summer,2012,Casual,French Connection Men Green & White Check Cargo Shorts,
48462,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,French Connection Men Blue Denim Shorts,
48463,Women,Apparel,Dress,Dresses,Teal,Summer,2012,Casual,French Connection Teal & Brown Printed Dress,
48464,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,French Connection Blue & Black Printed Dress,
48465,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,French Connection Women Blue Dress,
48466,Women,Apparel,Dress,Dresses,Black,Winter,2011,Party,French Connection Women Black Dress,
48467,Women,Apparel,Dress,Dresses,Red,Summer,2012,Casual,French Connection Women Red Dress,
48468,Women,Apparel,Dress,Dresses,Mauve,Summer,2012,Casual,French Connection Mauve Dress,
48469,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,French Connection Black Dress,
48470,Women,Apparel,Dress,Dresses,Teal,Summer,2012,Casual,French Connection Teal Dress,
48471,Women,Apparel,Dress,Dresses,Purple,Summer,2012,Casual,French Connection Purple Dress,
48472,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,French Connection Black Dress,
48473,Women,Apparel,Dress,Dresses,Blue,Winter,2011,Casual,French Connection Women Blue Dress,
48474,Women,Apparel,Dress,Dresses,Black,Winter,2011,Casual,French Connection Women Black Dress,
48475,Women,Apparel,Dress,Dresses,Black,Winter,2011,Casual,French Connection Women Black Printed Dress,
48476,Women,Apparel,Dress,Dresses,Blue,Winter,2011,Casual,French Connection Women Blue Dress,
48477,Women,Apparel,Dress,Dresses,Cream,Winter,2011,Casual,French Connection Women Cream Dress,
48478,Women,Apparel,Dress,Dresses,Beige,Winter,2011,Casual,French Connection Women Beige Dress,
48479,Women,Apparel,Dress,Dresses,Black,Winter,2011,Party,French Connection Women Black Dress,
48480,Women,Apparel,Dress,Dresses,Black,Winter,2011,Party,French Connection Women Black Dress,
48481,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,French Connection Black Dress,
48482,Women,Apparel,Dress,Dresses,Red,Winter,2011,Casual,French Connection Women Red Dress,
48483,Women,Apparel,Dress,Dresses,Blue,Winter,2011,Casual,French Connection Women Blue Dress,
48484,Women,Apparel,Dress,Dresses,Blue,Winter,2011,Casual,French Connection Women Blue Dress,
48485,Women,Apparel,Dress,Dresses,Red,Summer,2012,Casual,French Connection Red & Brown Dress,
48486,Women,Apparel,Dress,Dresses,Green,Winter,2011,Casual,French Connection Women Green Dress,
48487,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,French Connection Women White Top,
48488,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top,
48489,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,French Connection Women Peach Top,
48490,Women,Apparel,Topwear,Tops,Purple,Winter,2011,Casual,French Connection Women Purple Top,
48491,Women,Apparel,Topwear,Tops,Brown,Winter,2011,Casual,French Connection Women Brown top,
48492,Women,Apparel,Topwear,Tops,Beige,Winter,2011,Casual,French Connection Women Beige Top,
48493,Women,Apparel,Bottomwear,Skirts,Black,Winter,2011,Casual,French Connection Women Black Skirt,
48494,Women,Apparel,Bottomwear,Jeans,Black,Winter,2011,Casual,French Connection Women Black Jeans,
48495,Women,Apparel,Bottomwear,Trousers,Olive,Winter,2011,Casual,French Connection Women Olive Trousers,
48496,Women,Apparel,Bottomwear,Trousers,Black,Winter,2011,Casual,French Connection Women Black Trousers,
48497,Women,Apparel,Bottomwear,Trousers,Black,Winter,2011,Casual,French Connection Women Black Trousers,
48498,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Casual,French Connection Women Black Trousers,
48499,Women,Apparel,Bottomwear,Jeans,Grey,Winter,2011,Casual,French Connection Women Black Jeans,
48500,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011,Casual,French Connection Women Blue Jeans,
48501,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,French Connection Women Off White Top,
48502,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top,
48503,Women,Apparel,Topwear,Tops,Cream,Summer,2012,Casual,French Connection Women Cream Top,
48504,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,French Connection Women Blue Top,
48505,Women,Apparel,Topwear,Tops,Cream,Summer,2012,Casual,French Connection Women Cream Top,
48506,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,French Connection Women White Top,
48507,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top,
48508,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,French Connection Women Navy Blue & Cream Striped Top,
48509,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,French Connection Women Mauve & Cream Striped Top,
48510,Women,Apparel,Topwear,Tops,Beige,Summer,2012,Casual,French Connection Women Beige & Blue Striped Top,
48511,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top,
48512,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,French Connection Women Grey Top,
48513,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top,
48514,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,French Connection Women Grey Top,
48515,Women,Apparel,Topwear,Tops,Orange,Summer,2012,Casual,French Connection Women Coral Top,
48516,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,French Connection Women Pink Top,
48517,Women,Apparel,Topwear,Tops,Brown,Summer,2012,Casual,French Connection Women Brown & Blue Striped Top,
48518,Women,Apparel,Topwear,Tops,Maroon,Summer,2012,Casual,French Connection Women Maroon Top,
48519,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,French Connection Women Blue Top,
48520,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,French Connection Women Red Top,
48521,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black  Printed Top,
48522,Women,Apparel,Dress,Jumpsuit,Blue,Winter,2011,Casual,French Connection Women Blue Jumpsuit,
48523,Women,Apparel,Dress,Jumpsuit,Magenta,Winter,2011,Casual,French Connection Women Magenta Playsuit,
48524,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,French Connection Women White Dress,
48525,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,French Connection Women White & Blue  Striped Dress,
48526,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2012,Casual,Calvin Klein Men Brown Flip Flops,
48527,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2012,Casual,Calvin Klein Men Flip Flops,
48528,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2012,Casual,Calvin Klein Men Red Flip Flops,
48529,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012,Casual,Calvin Klein Men Black Flip Flops,
48530,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012,Casual,Calvin Klein Men Black Flip Flops,
48531,Men,Footwear,Flip Flops,Flip Flops,White,Fall,2012,Casual,Calvin Klein Men White Flip Flops,
48532,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012,Casual,Calvin Klein Men Black Flip Flops,
48533,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Wrangler Women Black Canvas Handbag,
48535,Men,Accessories,Headwear,Caps,Blue,Summer,2012,Casual,Wrangler Men Blue Denim Cap,
48536,Men,Accessories,Headwear,Caps,Grey,Summer,2012,Casual,Wrangler Men Grey Check Cap,
48537,Men,Accessories,Headwear,Caps,Red,Summer,2012,Casual,Wrangler Men Red Check Cap,
48539,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Wrangler Men Brown Belt,
48541,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Wrangler Men Brown Belt,
48544,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Wrangler Men Brown Belt,
48548,Women,Accessories,Belts,Belts,Maroon,Summer,2012,Casual,Wrangler Women Maroon Belt,
48549,Women,Accessories,Belts,Belts,Black,Summer,2012,Casual,Wrangler Women Black Belt,
48551,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Wrangler Men Brown Belt,
48552,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Wrangler Men Black Square Ring Canvas Belt,
48556,Men,Accessories,Belts,Belts,Brown,Spring,2013,Casual,Levitate Men Brown Belt,
48557,Men,Accessories,Belts,Belts,Black,Spring,2013,Casual,Levitate Men Black Belt,
48558,Men,Accessories,Belts,Belts,Black,Spring,2013,Casual,Levitate Men Black Belt,
48559,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48560,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2013,Casual,Revv Men Steel Bracelet,
48561,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48562,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2013,Casual,Revv Men Steel Bracelet,
48563,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48564,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2013,Casual,Revv Men Steel Bracelet,
48566,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2012,Casual,Lucera Women Silver Bracelet,
48568,Women,Accessories,Jewellery,Bracelet,Black,Summer,2013,Casual,Lucera Women Black & Silver Bracelet,
48569,Women,Accessories,Jewellery,Bracelet,Black,Summer,2013,Casual,Lucera Women Black & Silver Bracelet,
48570,Women,Accessories,Jewellery,Bracelet,Black,Summer,2013,Casual,Lucera Women Black & Silver Bracelet,
48572,Women,Accessories,Jewellery,Bracelet,Silver,Winter,2012,Casual,Lucera Women Black and Silver Bracelet,
48573,Women,Accessories,Jewellery,Bracelet,Black,Summer,2013,Casual,Lucera Women Black & Silver Bracelet,
48575,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48576,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48577,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48578,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48579,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48580,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48581,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48582,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48583,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48584,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,
48585,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2013,Casual,Lucera Women Silver Bracelet,
48587,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2013,Casual,Lucera Women Silver Bracelet,
48588,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2012,Casual,Lucera Women Silver Bracelet,
48589,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2013,Casual,Lucera Women Silver Bracelet,
48590,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48591,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48592,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48593,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012,Casual,Lucera Women Silver Earrings,
48594,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012,Casual,Lucera Women Silver & Gold Earrings,
48596,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48597,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48599,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012,Casual,Lucera Women Silver Earrings,
48601,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48602,Women,Accessories,Jewellery,Earrings,Silver,Summer,2015,Casual,Lucera Women Silver Earrings,
48603,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48604,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48605,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48606,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lucera Women Silver Earrings,
48607,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lucera Women Silver Earrings,
48608,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48609,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48610,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48612,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48613,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48614,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48615,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
48616,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lucera Women Silver Earrings,
48617,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012,Casual,Lucera Women Silver Earrings,
48618,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lucera Women Silver Earrings,
48619,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lucera Women Gold Earrings,
48621,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,
